Keuwl Accelerometer Data File
2021-04-11 16-49-03

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
5.4657645,-0.051410,0.048456,0.037204,-0.032266,-7.840033,-42.759491
5.4851484,-0.030910,0.047358,0.067710,-0.003592,-9.070927,-36.483383
5.5045314,-0.058243,0.050897,0.065514,-0.003537,-7.696714,-45.422134
5.5239139,-0.053240,0.047480,0.066002,-0.003411,-7.896823,-42.654190
5.5432959,-0.051410,0.039915,0.101389,0.031948,-8.017401,-38.409073
5.5626788,-0.075449,0.039060,0.014020,-0.052187,-6.113440,-43.072830
5.5820603,-0.032985,0.046138,0.087600,0.016429,-9.029022,-36.446060
5.6014409,-0.083746,0.050897,0.074788,0.008559,-6.364447,-49.314499
5.6208248,-0.054095,0.039427,0.057582,-0.011338,-7.601293,-38.836945
5.6402092,-0.035059,0.016486,0.132749,0.063160,-8.186284,-22.589142
5.6595926,-0.103636,0.057730,0.004014,-0.058911,-4.707650,-54.039047
5.6789761,-0.010410,0.037718,0.075764,0.003595,-9.733563,-21.537766
5.6983590,-0.065931,0.052239,0.101511,0.032989,-7.533154,-47.418579
5.7177429,-0.040672,0.042233,0.027809,-0.042322,-8.199980,-36.655457
5.7371240,-0.059708,0.051873,0.129698,0.060404,-8.018305,-46.186234
5.7565064,-0.027860,0.034058,-0.013679,-0.084218,-8.332385,-27.818604
5.7758899,-0.041038,0.052971,0.125671,0.054724,-8.972786,-42.841705
5.7952747,-0.052386,0.065662,0.008163,-0.061609,-7.922358,-52.522125
5.8146577,0.003989,0.017706,0.064904,-0.006664,-9.252018,-3.511398
5.8340421,-0.057999,0.047968,0.076740,0.007713,-7.719351,-43.896774
5.8534245,-0.053484,0.048822,-0.005992,-0.075015,-7.442831,-43.402588
5.8728065,-0.016267,0.046748,0.102121,0.029796,-9.913095,-30.203857
5.8921914,-0.050312,0.037596,0.029151,-0.039872,-7.563403,-36.994492
5.9115744,-0.042624,0.038938,0.072835,0.002813,-8.266369,-35.505890
5.9309559,-0.032374,0.051141,0.041475,-0.029773,-8.966914,-39.301773
5.9503388,-0.057633,0.043087,0.079791,0.010915,-7.648412,-41.418289
5.9697227,-0.020782,0.051385,0.071127,-0.001029,-9.714077,-35.345490
5.9891043,-0.059708,0.021733,0.055386,-0.011923,-6.783726,-32.496155
6.0084872,-0.039940,0.054069,0.076984,0.006096,-8.815011,-43.226578
6.0278702,-0.038964,0.056144,0.090895,0.019809,-8.980346,-44.259949
6.0472503,-0.061050,0.040037,0.043184,-0.024966,-7.151689,-40.714264
6.0666337,-0.024443,0.058096,0.097240,0.025030,-9.811045,-41.476257
6.0860171,-0.078255,0.052727,0.068198,0.001283,-6.647639,-49.413040
6.1054020,-0.052996,0.052483,0.056484,-0.013093,-7.960153,-45.236420
6.1247869,-0.007604,0.049799,0.114079,0.041165,-10.448042,-27.832199
6.1441698,-0.083990,0.043453,-0.020879,-0.085833,-5.408452,-46.249893
6.1635523,-0.018708,0.056876,0.093213,0.020693,-10.058780,-38.511337
6.1829348,-0.032863,0.063709,0.116886,0.045051,-9.563256,-47.830566
6.2023187,-0.056169,0.014168,-0.015510,-0.082039,-6.136563,-28.594696
6.2217031,-0.024687,0.063831,0.115299,0.042913,-9.989211,-45.868530
6.2410879,-0.048359,0.044796,0.035130,-0.034464,-7.903780,-40.116058
6.2604733,-0.034937,0.002820,0.071981,0.003776,-7.278346,-17.500824
6.2798591,-0.048115,0.035278,0.081011,0.011610,-7.935282,-35.278229
6.2992430,-0.064711,0.028078,0.023172,-0.043755,-6.481869,-36.307739
6.3186259,-0.019074,0.008067,0.094799,0.024956,-8.224554,-12.704010
6.3380108,-0.056657,0.000501,0.054288,-0.011658,-6.161638,-23.932495
6.3573952,-0.051166,-0.002427,0.029639,-0.036354,-6.082598,-21.329300
6.3767791,-0.027738,-0.000475,0.067954,-0.000464,-7.372515,-13.611191
6.3961639,-0.062148,-0.000597,0.052701,-0.012564,-5.865252,-25.131058
6.4155498,-0.029812,-0.016216,0.054776,-0.011857,-6.468636,-9.930328
6.4349346,-0.034571,-0.014752,0.045258,-0.021091,-6.303680,-12.077530
6.4543180,-0.056535,-0.010115,0.038791,-0.026003,-5.610641,-20.601303
6.4737005,-0.046285,-0.004502,0.045868,-0.020530,-6.328136,-19.114334
6.4930844,-0.030178,-0.022561,0.059535,-0.006419,-6.185747,-8.497574
6.5124683,-0.081794,-0.026222,0.061365,0.000897,-4.109303,-22.826126
6.5318518,-0.052508,-0.011701,0.038059,-0.026966,-5.702938,-18.930069
6.5512338,-0.072520,0.002331,0.054288,-0.010102,-5.513343,-28.757416
6.5706167,-0.050068,-0.035374,0.047942,-0.014703,-4.814010,-12.159225
6.5900002,-0.074350,-0.017192,0.091139,0.028407,-5.040844,-23.402786
6.6093822,-0.069958,-0.023415,0.010969,-0.050544,-4.218270,-20.637177
6.6287646,-0.041648,-0.015728,0.081377,0.015384,-6.287367,-14.296982
6.6481466,-0.062758,-0.002794,0.052335,-0.012661,-5.751543,-24.599701
6.6675296,-0.046041,-0.015118,0.059291,-0.006188,-5.981808,-15.922424
6.6869144,-0.030544,-0.019145,0.060755,-0.005560,-6.349151,-9.463333
