Keuwl Accelerometer Data File
2021-04-11 16-40-05

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
5.5659981,-0.058205,-0.038681,0.988511,0.990979,4.043993,213.606827
5.5853925,-0.056009,-0.024405,0.922741,0.924761,3.788014,203.544189
5.6047854,-0.005857,-0.047833,0.997907,0.999070,2.764704,263.018951
5.6241794,-0.069187,-0.025991,0.956663,0.959514,4.417698,200.589264
5.6435738,-0.022452,-0.026723,0.976797,0.977421,2.046506,229.963608
5.6629672,-0.012690,-0.029164,0.993636,0.994145,1.833230,246.483902
5.6823602,-0.028920,-0.028675,0.966181,0.967039,2.413705,224.757233
5.7017527,-0.028065,-0.010860,0.998761,0.999215,1.725897,201.154266
5.7211452,0.013179,-0.019524,0.950074,0.950366,1.420238,304.019348
5.7405376,-0.037339,-0.016961,1.000104,1.000944,2.348271,204.429840
5.7599316,-0.023551,-0.000488,0.947634,0.947926,1.423953,181.187302
5.7793255,0.010128,-0.014155,1.011330,1.011480,0.985760,305.584381
5.7987156,-0.016717,-0.019646,0.963131,0.963476,1.534294,229.604492
5.8181076,0.000610,0.001098,0.978994,0.978994,0.071326,60.945393
5.8374996,-0.000122,-0.001830,0.984851,0.984852,0.104678,266.185913
5.8568931,-0.002685,-0.007565,0.978993,0.979026,0.469806,250.463348
5.8762875,-0.019524,0.014033,0.984607,0.984900,1.398718,144.293304
5.8956819,-0.017083,0.009274,0.973136,0.973331,1.144321,151.504364
5.9150734,-0.010860,-0.018914,0.982898,0.983140,1.271186,240.135834
5.9344659,-0.002440,0.011714,0.987535,0.987608,0.694080,101.768288
5.9538584,0.002074,0.032824,1.022190,1.022719,1.842813,86.383888
5.9732509,-0.002318,0.013911,0.980946,0.981047,0.823770,99.462326
5.9926424,-0.029652,0.023428,0.967035,0.967773,2.237821,141.686905
6.0120344,-0.037705,0.029042,0.978628,0.979784,2.784247,142.395584
6.0314283,-0.028920,0.017327,0.973869,0.974452,1.982680,149.071808
6.0508237,-0.023551,0.022940,0.987169,0.987716,1.907418,135.751862
6.0702181,-0.051494,0.032214,0.972648,0.974543,3.573360,147.970215
6.0896111,-0.046003,0.050762,0.955199,0.957652,4.102171,132.184448
6.1090045,-0.017083,0.005491,0.961178,0.961346,1.069543,162.181107
6.1283994,-0.093592,0.047833,0.974723,0.980373,6.154599,152.929230
6.1477923,-0.010494,0.067845,0.939580,0.942085,4.178936,98.792618
