Keuwl Accelerometer Data File
2021-04-11 16-46-11

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
3.1990144,-0.070344,0.148532,0.013036,0.005636,-1.045537,-152.582794
3.2183988,-0.076689,0.151704,0.011450,0.004473,-0.806473,-149.309753
3.2377832,-0.069368,0.157562,0.013158,0.006708,-0.532833,-153.567627
3.2571676,-0.074005,0.160734,0.011450,0.005422,-0.311997,-151.369598
3.2765532,-0.070222,0.163541,0.017673,0.011880,-0.216093,-153.396393
3.2959409,-0.066805,0.162686,0.010596,0.004723,-0.231684,-155.058411
3.3153272,-0.074127,0.168422,0.015843,0.010690,0.097593,-151.758041
3.3347135,-0.068880,0.160978,0.013158,0.007088,-0.338926,-153.959747
3.3541024,-0.072174,0.165493,0.018039,0.012494,-0.096641,-152.534897
3.3734903,-0.067903,0.163663,-0.004413,-0.010059,-0.067453,-154.544281
3.3928771,-0.070954,0.160490,0.016819,0.010689,-0.380711,-152.890961
3.4122643,-0.070100,0.155121,0.006447,-0.000224,-0.626563,-153.068893
3.4316530,-0.074127,0.161588,0.016819,0.010854,-0.298174,-151.361374
3.4510396,-0.076811,0.155731,-0.007952,-0.014374,-0.448666,-149.581421
3.4704268,-0.069490,0.157928,0.005959,-0.000405,-0.464330,-153.520493
3.4898148,-0.079374,0.163053,0.012670,0.006991,-0.143423,-148.889069
3.5092020,-0.072540,0.151704,-0.006243,-0.013180,-0.728926,-151.559799
3.5285895,-0.072540,0.159636,0.008399,0.002246,-0.364588,-152.042847
3.5479772,-0.076445,0.156219,-0.005389,-0.011780,-0.440636,-149.810226
3.5673642,-0.077299,0.150728,0.012304,0.005231,-0.861689,-148.893005
3.5867524,-0.066439,0.146335,0.002298,-0.005301,-1.127817,-154.714600
3.6061392,-0.078519,0.153047,-0.001362,-0.008089,-0.630991,-148.451996
3.6255255,-0.071686,0.156707,0.015355,0.008821,-0.583193,-152.317780
3.6449113,-0.069734,0.142919,0.006569,-0.001362,-1.335241,-152.605072
3.6642983,-0.074371,0.151826,0.015965,0.008939,-0.846974,-150.573212
3.6836858,-0.069368,0.150728,-0.001850,-0.008952,-0.833165,-153.246841
3.7030725,-0.069002,0.147434,0.022920,0.015346,-1.173509,-153.285950
3.7224586,-0.064243,0.145115,0.011084,0.003307,-1.256777,-155.961670
3.7418444,-0.066927,0.149142,0.013281,0.005912,-1.028566,-154.541367
3.7612309,-0.060094,0.142431,0.018528,0.010447,-1.458562,-158.410553
3.7806163,-0.072296,0.132791,0.018528,0.009652,-1.963101,-150.211121
3.8000038,-0.067903,0.139624,0.023774,0.015439,-1.628831,-153.533127
3.8193924,-0.073882,0.146335,0.000346,-0.007167,-1.071908,-150.419998
3.8387806,-0.061558,0.140722,0.004739,-0.003440,-1.480726,-157.504761
3.8581662,-0.065707,0.144383,0.011694,0.003850,-1.298314,-155.073883
3.8775518,-0.085231,0.161832,0.022066,0.016312,-0.211704,-145.946854
3.8969390,-0.067659,0.149752,-0.009660,-0.016835,-0.849720,-154.153900
3.9163263,-0.059972,0.136451,0.017429,0.008802,-1.796977,-158.489685
3.9357123,-0.088403,0.145847,-0.005389,-0.012606,-0.886347,-142.257538
3.9550996,-0.057653,0.160856,0.015721,0.009583,-0.381042,-159.650528
3.9744878,-0.076323,0.145725,-0.004047,-0.011561,-1.059143,-148.971466
3.9938736,-0.071686,0.146823,0.006813,-0.000712,-1.098532,-151.713043
4.0132580,-0.060826,0.156097,0.030608,0.023850,-0.748444,-158.022110
4.0326424,-0.071076,0.139746,-0.007463,-0.015619,-1.431732,-151.576813
4.0520301,-0.070100,0.152070,0.025361,0.018256,-0.918391,-152.913101
4.0714173,-0.061070,0.155853,0.008155,0.001504,-0.621858,-157.891464
4.0908065,-0.069246,0.151338,0.029266,0.022056,-0.987524,-153.344391
4.1101942,-0.064609,0.149142,0.003397,-0.003933,-0.976689,-155.851929
4.1295815,-0.061314,0.160124,0.025971,0.019683,-0.490582,-157.786438
4.1489687,-0.066805,0.149630,0.010718,0.003412,-0.985540,-154.628479
4.1683550,-0.068269,0.146091,0.014745,0.007072,-1.206849,-153.641006
4.1877437,-0.056677,0.152559,0.014867,0.007827,-0.851207,-160.284042
4.2071338,-0.070466,0.152070,-0.006243,-0.013165,-0.720882,-152.713287
4.2265220,-0.066195,0.154999,0.007301,0.000580,-0.656091,-155.143799
4.2459097,-0.063511,0.152315,0.010962,0.003918,-0.841324,-156.532684
4.2652984,-0.069612,0.150728,0.008277,0.001122,-0.894481,-153.111725
4.2846851,-0.063877,0.153535,0.008034,0.001138,-0.751782,-156.355682
4.3040738,-0.060338,0.152315,-0.001240,-0.008220,-0.768566,-158.276367
4.3234611,-0.073028,0.158660,0.014867,0.008569,-0.459833,-151.737411
4.3428483,-0.055091,0.152681,0.013769,0.006755,-0.833777,-161.149567
4.3622355,-0.063511,0.154877,0.012060,0.005285,-0.700188,-156.577713
4.3816237,-0.062900,0.157562,0.006569,0.000120,-0.510755,-156.941742
4.4010096,-0.057897,0.158050,0.003153,-0.003222,-0.460805,-159.555054
4.4203963,-0.066317,0.159270,0.009376,0.003116,-0.422190,-155.206329
4.4397821,-0.064731,0.162931,0.008400,0.002558,-0.208604,-156.098053
4.4591684,-0.060460,0.154267,-0.001728,-0.008495,-0.651113,-158.212982
4.4785557,-0.057165,0.168178,0.021822,0.016501,-0.002717,-159.807739
4.4979420,-0.065097,0.170252,0.004129,-0.000797,0.245944,-156.065094
4.5173287,-0.064487,0.160368,0.011084,0.004928,-0.375103,-156.169678
4.5367150,-0.057043,0.167323,0.012304,0.006950,0.014767,-159.876343
4.5561008,-0.068635,0.168422,0.011084,0.005904,0.101731,-154.349716
4.5754867,-0.064731,0.156097,0.009376,0.002754,-0.610000,-155.951904
4.5948715,-0.064609,0.170130,0.022310,0.017228,0.107850,-156.291565
4.6142588,-0.062168,0.170984,0.005715,0.000858,0.271865,-157.443390
4.6336470,-0.071076,0.158294,0.018039,0.011657,-0.513357,-152.718811
