Keuwl Accelerometer Data File
2021-04-11 16-51-16

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
3.4541698,-0.097985,0.009762,0.954955,0.960018,5.887229,174.310608
3.4735758,-0.101035,0.003661,0.986193,0.991362,5.853371,177.924973
3.4929814,-0.124586,0.015497,0.954711,0.962930,7.491508,172.909515
3.5123880,-0.086149,-0.002318,0.972038,0.975851,5.066509,181.541580
3.5317953,-0.103232,0.001830,0.977529,0.982967,6.029322,178.984222
3.5512009,-0.140205,-0.001464,0.973625,0.983669,8.194865,180.598373
3.5706074,-0.084562,0.003295,0.986559,0.990182,4.902808,177.768829
3.5900130,-0.125074,0.000732,0.976187,0.984167,7.301379,179.664612
3.6094203,-0.129101,0.006711,0.936285,0.945168,7.861249,177.024170
3.6288264,-0.075654,0.010738,1.011574,1.014456,4.319876,171.921661
3.6482329,-0.147526,0.004881,0.960446,0.971722,8.737185,178.105057
3.6676393,-0.102622,0.006833,0.995467,1.000766,5.898705,176.190445
3.6870468,-0.091518,0.014277,0.984485,0.988832,5.374834,171.133331
3.7064536,-0.117386,0.010128,0.957395,0.964618,7.015876,175.068817
3.7258606,-0.076387,0.004027,0.996809,0.999740,4.388161,176.982407
3.7452676,-0.105062,0.004027,0.966669,0.972370,6.207378,177.805069
3.7646742,-0.089443,0.001342,0.979604,0.983679,5.217555,179.140244
3.7840796,-0.085416,-0.004027,0.975089,0.978831,5.011766,182.699081
3.8034856,-0.098961,0.006711,0.975211,0.980242,5.807549,176.120285
3.8228898,-0.090419,0.003783,0.984485,0.988635,5.252178,177.604401
3.8422954,-0.107503,0.002440,0.975455,0.981364,6.290677,178.699524
3.8617017,-0.094568,-0.000122,0.982898,0.987437,5.495724,180.073929
3.8811078,-0.111041,0.010616,0.977529,0.983873,6.509967,174.538864
3.9005129,-0.107747,-0.000122,0.970574,0.976536,6.334688,180.064880
3.9199219,-0.111773,0.000000,0.983874,0.990203,6.481349,180.000000
3.9393299,-0.105062,-0.000122,0.963253,0.968965,6.224662,180.066544
3.9587383,-0.103110,0.000610,1.007547,1.012810,5.843283,179.660980
3.9781458,-0.133982,-0.000976,0.940922,0.950414,8.104283,180.417450
3.9975543,-0.076387,0.000122,1.004130,1.007032,4.350282,179.908478
4.0169630,-0.125928,0.001464,0.958982,0.967216,7.481442,179.333801
4.0363688,-0.116410,0.010616,0.966547,0.973590,6.895802,174.789322
4.0557742,-0.075166,0.003783,0.979360,0.982247,4.394405,177.119034
4.0751815,-0.123366,0.003295,0.963008,0.970884,7.302642,178.470215
4.0945883,-0.110187,0.001586,0.961422,0.967717,6.538730,179.175201
4.1139941,-0.085416,0.000366,0.977163,0.980889,4.995713,179.754456
4.1334009,-0.129711,-0.002929,0.966791,0.975458,7.643444,181.293381
4.1528087,-0.105062,0.001464,0.972038,0.977701,6.169425,179.201508
4.1722155,-0.088711,-0.004881,1.007059,1.010970,5.041739,183.149277
4.1916213,-0.147282,-0.001098,0.951904,0.963232,8.795512,180.427216
4.2110262,-0.097497,0.005857,0.986193,0.991018,5.656137,176.562088
4.2304335,-0.096643,-0.009884,0.978383,0.983195,5.670498,185.839493
4.2498417,-0.128003,0.005369,0.979726,0.988067,7.450060,177.598160
4.2692485,-0.113360,-0.003783,0.976553,0.983118,6.624985,181.911209
4.2886553,-0.084196,-0.001098,0.964229,0.967898,4.990808,180.747299
4.3080626,-0.118363,-0.014033,0.996077,1.003183,6.823634,186.761246
4.3274708,-0.112506,0.001586,0.959470,0.966045,6.688501,179.192200
4.3468800,-0.082976,-0.007809,1.005107,1.008556,4.740079,185.376709
4.3662872,-0.109821,-0.002929,0.959958,0.966224,6.528676,181.527527
4.3856945,-0.092616,0.004637,0.979238,0.983619,5.409649,177.133835
4.4051013,-0.095788,-0.006955,0.964473,0.969243,5.686686,184.153046
4.4245071,-0.088223,-0.008176,0.992416,0.996363,5.101732,185.294449
4.4439144,-0.092738,-0.002196,0.975577,0.979977,5.431664,181.356750
4.4633231,-0.121901,-0.010494,0.976065,0.983704,7.144903,184.920242
4.4827299,-0.074190,-0.019646,0.983020,0.986012,4.464185,194.831665
4.5021362,-0.116166,-0.003173,0.979848,0.986715,6.763642,181.564407
4.5215445,-0.126660,-0.005857,0.954955,0.963336,7.563328,182.647629
4.5409541,-0.069797,-0.015253,0.992660,0.995228,4.116658,192.327133
4.5603628,-0.137886,0.003661,0.951782,0.961725,8.246050,178.479233
4.5797691,-0.098473,-0.012080,0.956663,0.961794,5.920696,186.993912
4.5991745,-0.101523,-0.014155,0.992416,0.997696,5.897110,187.937195
4.6185813,-0.130809,-0.014155,0.953125,0.962163,7.859651,186.175888
4.6379886,-0.076753,-0.013057,0.989366,0.992424,4.499454,189.654236
4.6573939,-0.115556,-0.020012,0.976553,0.983570,6.847965,189.824951
4.6768012,-0.108235,-0.007565,0.967157,0.973224,6.400859,183.998383
4.6962090,-0.084806,-0.018304,0.991440,0.995229,5.001122,192.179184
4.7156153,-0.120559,-0.002807,0.936407,0.944140,7.338235,181.333572
4.7350221,-0.087125,-0.015863,1.008401,1.012282,5.018759,190.318970
4.7544308,-0.130809,-0.015009,0.940434,0.949607,7.969990,186.545425
4.7738390,-0.083952,-0.009762,0.981800,0.985431,4.920159,186.632507
4.7932477,-0.133128,-0.022818,0.952881,0.962406,8.067840,189.726120
4.8126559,-0.106038,-0.002074,0.965083,0.970893,6.271386,181.120712
4.8320622,-0.086271,-0.025137,0.972526,0.976669,5.278934,196.244644
4.8514700,-0.147648,-0.016961,0.952515,0.964039,8.868247,186.553192
4.8708763,-0.068333,-0.011714,0.977895,0.980350,4.055309,189.727585
4.8902822,-0.130199,-0.021964,0.981068,0.989913,7.665186,189.575485
4.9096885,-0.095300,-0.015009,0.958250,0.963094,5.749037,188.950027
4.9290957,-0.079559,-0.018181,1.010109,1.013401,4.619061,192.872620
4.9485016,-0.122389,-0.026601,0.948366,0.956600,7.523292,192.262405
4.9679070,-0.045637,-0.019768,1.005595,1.006824,2.831445,203.420090
4.9873137,-0.112628,-0.025503,0.958616,0.965546,6.868984,192.758652
5.0067215,-0.073580,-0.028553,0.996199,0.999321,4.529953,201.209229
5.0261288,-0.084928,-0.025503,0.997419,1.001353,5.080451,196.714355
5.0455351,-0.097131,-0.025991,0.951294,0.956593,6.033547,194.980682
5.0649419,-0.071018,-0.029896,0.999982,1.002946,4.406200,202.829254
5.0843487,-0.101767,-0.025015,0.943851,0.949651,6.335647,193.809708
5.1037550,-0.091884,-0.024039,0.984851,0.989420,5.508403,194.661133
5.1231623,-0.071140,-0.024039,0.956053,0.958998,4.490957,198.670486
5.1425686,-0.111529,-0.029164,0.961300,0.968188,6.838277,194.654037
5.1619768,-0.084318,-0.022574,0.966425,0.970359,5.160955,194.988174
5.1813850,-0.090785,-0.034777,0.976553,0.981380,5.685203,200.960068
5.2007933,-0.110431,-0.034899,0.980214,0.987032,6.738368,197.537689
5.2202005,-0.081634,-0.023184,0.981556,0.985218,4.941297,195.854858
5.2396078,-0.115556,-0.037339,0.972282,0.979837,7.119432,197.906982
5.2590165,-0.101157,-0.028309,0.967523,0.973209,6.196314,195.634552
5.2784247,-0.092494,-0.028920,0.993148,0.997865,5.573165,197.362625
5.2978330,-0.151675,-0.028187,0.943241,0.955773,9.288783,190.527786
5.3172383,-0.082488,-0.039536,0.981922,0.986174,5.322149,205.607941
5.3366456,-0.121535,-0.031848,0.985705,0.993680,7.263797,194.684082
5.3560529,-0.121901,-0.035265,0.954955,0.963350,7.569449,196.134598
5.3754601,-0.085538,-0.035509,0.999249,1.003532,5.295352,202.544373
5.3948669,-0.095666,-0.043806,0.956175,0.961947,6.279665,204.603424
5.4142747,-0.105672,-0.040878,0.979115,0.985649,6.600905,201.148270
5.4336824,-0.099693,-0.046613,0.963985,0.970246,6.512918,205.059113
5.4530892,-0.088589,-0.052104,0.990952,0.996267,5.921226,210.462097
5.4724965,-0.101767,-0.052348,0.951660,0.958517,6.857152,207.220764
5.4919028,-0.101401,-0.059669,0.976309,0.983373,6.871582,210.474579
5.5113082,-0.069919,-0.050518,0.980092,0.983880,5.029716,215.848602
5.5307140,-0.096765,-0.052104,0.937750,0.944168,6.684366,208.300751
5.5501213,-0.071872,-0.052836,0.960934,0.965066,5.303561,216.321259
5.5695291,-0.061134,-0.049175,0.962154,0.965348,4.661780,218.812897
5.5889363,-0.084318,-0.055765,0.963985,0.969271,5.986578,213.479065
5.6083417,-0.070530,-0.047711,0.959348,0.963119,5.072268,214.077194
5.6277494,-0.073336,-0.041610,0.964717,0.968395,4.995085,209.570038
5.6471562,-0.095544,-0.060280,0.965815,0.972400,6.671533,212.248108
5.6665606,-0.083220,-0.047223,0.955077,0.959858,5.721116,209.572693
5.6859665,-0.074434,-0.048443,0.984973,0.988968,5.152140,213.056870
5.7053719,-0.112384,-0.053202,0.957029,0.965073,7.402606,205.332809
5.7247758,-0.062110,-0.054056,0.979482,0.982936,4.805219,221.034164
5.7441802,-0.093226,-0.048687,0.970696,0.976377,6.183803,207.575867
5.7635856,-0.087247,-0.057107,0.939336,0.945106,6.334409,213.206573
5.7829924,-0.058815,-0.049053,1.002178,1.005100,4.370002,219.828949
5.8023973,-0.100425,-0.058937,0.943729,0.950885,7.033915,210.407700
5.8218007,-0.031116,-0.058327,1.007425,1.009592,3.754368,241.921295
5.8412066,-0.070163,-0.053690,0.976187,0.980177,5.171422,217.423843
5.8606124,-0.053812,-0.060402,0.978261,0.981600,4.727209,228.301865
5.8800201,-0.018670,-0.050274,0.994247,0.995692,3.087433,249.627060
5.8994260,-0.063330,-0.053080,0.966425,0.969951,4.887119,219.968063
5.9188313,-0.005247,-0.056131,0.990342,0.991945,3.258044,264.659607
5.9382386,-0.036729,-0.061500,0.978261,0.980880,4.187971,239.153412
5.9576468,-0.034289,-0.041488,0.977773,0.979254,3.150762,230.427261
5.9770522,-0.005003,-0.050518,0.969232,0.970560,2.998199,264.344208
5.9964561,-0.013789,-0.056375,0.967767,0.969506,3.431880,256.255920
6.0158606,-0.002440,-0.046369,0.969598,0.970709,2.741740,266.987213
6.0352654,0.000976,-0.050640,0.963131,0.964461,3.010319,271.104370
6.0546713,0.007199,-0.053324,0.970696,0.972186,3.172743,277.689087
