Keuwl Accelerometer Data File
2021-05-23 11-16-38

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
3.9226627,0.124586,-0.109089,0.945803,0.960190,9.930978,318.794220
3.9420810,0.116288,-0.112628,0.958005,0.971588,9.591528,315.916168
3.9614995,0.098961,-0.112017,0.954467,0.966099,8.900245,311.458740
3.9809167,0.094690,-0.117386,0.961544,0.973300,8.914162,308.891479
4.0003362,0.078583,-0.131175,0.947390,0.959651,9.168705,300.924561
4.0197539,0.045515,-0.101279,0.987169,0.993394,6.417624,294.199036
4.0391736,0.056863,-0.115556,0.939336,0.948124,7.806955,296.200897
4.0585933,0.022940,-0.116532,0.951660,0.959043,7.113836,281.136749
4.0780139,-0.030140,-0.081878,0.963985,0.967925,5.171688,249.790970
4.0974326,-0.032092,-0.108967,0.903217,0.910332,7.168231,253.589615
4.1168532,-0.037583,-0.104696,0.972160,0.978504,6.527565,250.253159
4.1362743,-0.043928,-0.107625,0.940922,0.948076,7.042805,247.796524
4.1556950,-0.025259,-0.134592,0.974723,0.984295,7.997283,259.370941
4.1751127,-0.026235,-0.099815,0.984119,0.989515,5.986775,255.273682
4.1945324,0.054178,-0.123488,0.949830,0.959355,8.080435,293.688751
4.2139506,-0.049053,-0.128857,0.949952,0.959906,8.258351,249.159073
4.2333703,0.002318,-0.110675,0.964229,0.970562,6.549248,271.200073
4.2527862,0.055399,-0.145086,0.955199,0.967742,9.234716,290.898529
4.2722044,0.049786,-0.148624,1.004740,1.016893,8.866807,288.519592
4.2916226,0.065283,-0.121657,0.945803,0.955827,8.305248,298.218445
4.3110423,0.115800,-0.143988,0.985461,1.002634,10.619766,308.807526
4.3304615,0.113360,-0.141913,0.983874,1.000499,10.459500,308.617737
4.3498797,0.132151,-0.134836,0.989121,1.006979,10.806311,314.423920
4.3692989,0.140327,-0.146428,1.009499,1.029671,11.359728,313.781128
4.3887196,0.157166,-0.155336,1.000958,1.025059,12.449218,315.335571
4.4081392,0.181449,-0.142523,1.023288,1.048978,12.706550,321.851288
4.4275560,0.196336,-0.150699,1.004374,1.034420,13.843308,322.491699
4.4469748,0.218788,-0.148747,0.993270,1.027900,14.914778,325.789551
4.4663939,0.213175,-0.138008,1.012062,1.043436,14.085951,327.081146
4.4858146,0.224035,-0.144842,0.971428,1.007394,15.356290,327.116760
4.5052342,0.245023,-0.142767,0.997297,1.036832,15.873148,329.771942
4.5246534,0.233431,-0.147038,0.965083,1.003741,15.953225,327.793152
4.5440726,0.248806,-0.146672,0.965937,1.008192,16.646936,329.480438
4.5634885,0.246975,-0.138619,0.980946,1.021013,16.104401,330.696045
4.5829058,0.244901,-0.139351,0.984729,1.024249,15.968004,330.359772
4.6023235,0.226475,-0.125196,1.009133,1.041785,14.382672,331.066101
4.6217403,0.167416,-0.133250,0.961422,0.984945,12.547074,321.483063
4.6411572,0.181449,-0.106526,0.992050,1.014118,11.974655,329.583313
4.6605754,0.150089,-0.101035,0.939824,0.957081,10.896811,326.052704
4.6799946,0.099815,-0.044294,0.964473,0.970635,6.459772,336.070007
4.6994138,0.111041,0.008054,0.943363,0.949910,6.730767,4.148255
4.7188320,0.027699,-0.085660,0.866244,0.870910,5.933395,287.919220
4.7382531,0.014521,-0.075777,0.923351,0.926569,4.776555,280.847870
4.7576723,0.007321,-0.020378,0.917006,0.917261,1.352629,289.762421
4.7770925,-0.053446,-0.033678,0.870393,0.872682,4.151194,212.216553
4.7965107,-0.049541,-0.046979,0.902851,0.905429,4.324498,223.479233
4.8159313,-0.026723,-0.033678,0.917616,0.918622,2.682485,231.568771
4.8353500,-0.010372,-0.003173,0.920300,0.920364,0.675217,197.007950
4.8547692,-0.013545,-0.027333,0.918958,0.919464,1.901252,243.639938
4.8741865,-0.055887,-0.046247,0.878934,0.881923,4.718083,219.608124
4.8936062,-0.015009,-0.002440,0.952026,0.952148,0.914930,189.235565
4.9130254,0.024649,0.002562,0.883449,0.883797,1.606812,5.935171
4.9324450,0.041610,-0.026723,0.927500,0.928817,3.051975,327.290253
4.9518628,0.072970,-0.012324,0.934333,0.937259,4.528613,350.413422
4.9712820,0.152163,-0.030384,0.938360,0.951102,9.389461,348.707733
4.9907007,0.178886,-0.090175,0.965449,0.986014,11.722454,333.247650
5.0101228,0.248196,-0.056009,1.031220,1.062145,13.859983,347.283417
5.0295429,0.442335,-0.051372,0.999372,1.094094,24.017178,353.375458
5.0489621,0.237213,-0.078095,1.043666,1.073130,13.457219,341.777527
5.0683799,0.301398,-0.022330,1.016699,1.060668,16.555111,355.762756
5.0877995,0.456978,-0.063086,1.004252,1.105139,24.672075,352.139954
5.1072192,0.361433,-0.089565,1.062457,1.125820,19.314301,346.082153
5.1266418,0.362898,-0.038681,1.041592,1.103677,19.309456,353.915802
5.1460624,0.383275,-0.098229,0.999249,1.074732,21.601576,345.625183
5.1654835,0.370341,-0.074800,1.067338,1.132236,19.493082,348.581207
5.1849046,0.354478,-0.067113,1.028047,1.089513,19.337652,349.279144
5.2043238,0.342032,-0.090419,1.026461,1.085718,19.017084,345.192078
5.2237430,0.334832,-0.085660,1.024996,1.081697,18.633455,345.649750
5.2431626,0.303228,-0.078217,1.004374,1.052061,17.316933,345.535980
5.2625828,0.264059,-0.101401,1.015601,1.054255,15.563275,338.992645
5.2820024,0.212443,-0.092128,1.000958,1.027393,13.025512,336.555603
5.3014221,0.187306,-0.079803,0.972526,0.993609,11.824067,336.923157
5.3208408,0.157898,-0.084196,0.954589,0.971216,10.617227,331.932098
5.3402581,0.117264,-0.091273,0.916152,0.928125,9.213113,322.104370
5.3596792,0.098351,-0.083708,0.915663,0.924727,8.028421,319.598358
5.3790979,0.081878,-0.082366,0.912247,0.919610,7.255283,314.829742
5.3985181,0.048809,-0.082000,0.898214,0.903269,6.064399,300.762726
5.4179368,0.052592,-0.072238,0.905902,0.910298,5.633221,306.056122
5.4373536,0.034533,-0.070530,0.898214,0.901640,4.996614,296.087250
5.4567714,0.026113,-0.083952,0.890771,0.895099,5.636838,287.278137
5.4761906,0.012446,-0.075532,0.888696,0.891987,4.923264,279.357208
5.4956093,0.017815,-0.082244,0.904803,0.908708,5.313527,282.222412
5.5150304,0.014887,-0.086881,0.891137,0.895486,5.649064,279.723114
5.5344491,0.027089,-0.058571,0.948732,0.950924,3.891236,294.820526
5.5538692,0.034045,-0.084196,0.899922,0.904493,5.762691,292.015839
5.5732884,0.059059,-0.088101,0.937018,0.943001,6.458072,303.836334
5.5927091,0.099083,-0.094080,0.969110,0.978694,8.025120,316.483643
5.6121283,0.093348,-0.112139,0.973869,0.984738,8.520833,309.774902
5.6315494,0.182181,-0.039414,1.050987,1.067388,10.056998,347.792603
5.6509690,0.173273,-0.061744,0.923717,0.941854,11.262343,340.387085
5.6703897,0.153017,-0.130443,0.938360,0.959661,12.094419,319.553345
5.6898088,0.179374,-0.074068,1.039395,1.057357,10.575906,337.563049
5.7092266,0.182303,-0.059547,0.940190,0.959551,11.529142,341.910889
5.7286453,0.157898,-0.121169,0.968744,0.988978,11.610077,322.497803
5.7480674,0.183401,-0.103232,1.000714,1.022605,11.876685,330.625946
5.7674885,0.158386,-0.076021,0.978628,0.994272,10.177456,334.360443
5.7869072,0.151919,-0.097375,1.000836,1.016973,10.220428,327.341583
5.8063254,0.150455,-0.119461,0.977529,0.996228,11.118610,321.550476
