Keuwl Accelerometer Data File
2021-04-11 16-32-20

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
4.7856770,-0.030872,0.399260,0.937506,1.019450,23.129585,94.421471
4.8050508,-0.042952,0.398406,0.881009,0.967858,24.457775,96.153297
4.8244243,-0.028065,0.401945,0.819021,0.912767,26.195230,93.994133
4.8438010,-0.011348,0.412317,0.787539,0.889017,27.643274,91.576553
4.8631749,-0.002562,0.422689,0.762158,0.871526,29.012972,90.347343
4.8825493,-0.004881,0.410121,0.721768,0.830164,29.607689,90.681854
4.9019222,0.013423,0.423665,0.706515,0.823915,30.961878,88.185364
4.9212976,0.049908,0.442579,0.783268,0.901041,29.623528,83.566200
4.9406724,0.041976,0.417076,0.840131,0.938901,26.516872,84.252892
4.9600449,-0.020622,0.374612,0.841107,0.920989,24.039429,93.150887
4.9794168,-0.057961,0.328487,0.837080,0.901092,21.726381,100.006767
4.9987898,-0.078095,0.325070,0.808527,0.874920,22.464710,103.508743
5.0181613,-0.075166,0.344594,0.814140,0.887254,23.422937,102.305199
5.0375342,-0.032702,0.356918,0.866000,0.937238,22.483320,95.235046
5.0569062,-0.001586,0.333368,0.884547,0.945283,20.650608,90.272636
5.0762792,-0.040878,0.311038,0.968744,1.018273,17.943726,97.487137
5.0956521,-0.024893,0.312502,0.974235,1.023431,17.837280,94.554359
5.1150270,-0.007077,0.340445,1.009987,1.065846,18.631617,91.190926
5.1344008,-0.051006,0.262594,1.035856,1.069839,14.479841,100.992142
5.1537771,-0.101890,0.150455,0.955687,0.972808,10.765379,124.106255
5.1731524,-0.048809,0.320555,0.836714,0.897346,21.182737,98.657639
5.1925273,-0.092616,0.343984,0.824268,0.897953,23.373137,105.069221
5.2119012,0.053690,0.368877,0.939824,1.011050,21.634827,81.718704
5.2312756,0.008908,0.323606,1.002422,1.053399,17.897688,88.423248
5.2506495,-0.013667,0.167050,1.103213,1.115873,8.638746,94.677040
5.2700248,0.035631,0.163755,1.152755,1.164873,8.271655,77.724594
5.2893996,0.027821,0.257957,1.088937,1.119419,13.401592,83.844307
5.3087769,0.064794,0.363020,0.936895,1.006854,21.484318,79.879997
5.3281503,0.056985,0.398406,0.789491,0.886155,27.011244,81.860069
5.3475256,-0.014155,0.366802,0.616096,0.717160,30.786850,92.209915
5.3668990,-0.121901,0.297371,0.571558,0.655719,29.349045,112.290207
5.3862758,-0.179374,0.073458,0.755569,0.780035,14.388335,157.729736
5.4056497,-0.171199,0.068943,0.885768,0.904791,11.769812,158.064941
5.4250264,-0.192431,0.166440,0.894309,0.929796,15.880663,139.142380
5.4444008,-0.153749,0.195237,0.743855,0.784268,18.473568,128.220428
5.4637761,-0.042952,0.182669,0.788759,0.810774,13.382276,103.231987
5.4831491,0.037217,0.176202,0.882717,0.900900,11.531056,78.073349
5.5025253,0.081024,0.139595,0.973381,0.986672,9.415049,59.868282
5.5219016,0.115556,0.090053,1.084544,1.094394,7.693044,37.929398
5.5412760,0.135812,0.104330,1.235609,1.247421,7.891105,37.531258
5.5606518,0.162535,0.117631,1.306626,1.321941,8.729694,35.894150
5.5800281,0.208416,0.097375,1.275998,1.296569,10.219696,25.042597
5.5994039,0.186940,0.073336,1.109437,1.127464,10.259579,21.419958
5.6187782,0.095178,0.043806,0.936041,0.941887,6.386814,24.714556
5.6381521,-0.003417,-0.031970,0.865756,0.866353,2.126885,263.899933
5.6575265,-0.040024,-0.032702,0.974357,0.975726,3.036413,219.251343
5.6769023,0.029774,0.128491,1.063556,1.071703,7.069327,76.953735
5.6962776,0.052592,0.101279,1.068925,1.074999,6.093906,62.558186
5.7156525,0.088345,0.103354,1.084056,1.092549,7.148911,49.476788
5.7350283,0.069065,0.083952,1.100529,1.105885,5.641391,50.556744
5.7544036,0.093470,0.065649,1.017797,1.024186,6.403125,35.082283
5.7737818,0.040390,0.010860,1.034392,1.035237,2.315368,15.049864
5.7931576,-0.035021,-0.035875,1.075392,1.076560,2.669172,225.690277
5.8125343,0.038559,0.023062,1.065874,1.066821,2.413705,30.883699
5.8319101,0.038803,0.032092,1.055624,1.056825,2.731010,39.592247
5.8512859,0.031604,0.035021,1.039639,1.040709,2.597969,47.935673
5.8706608,0.040024,0.066991,0.959348,0.962516,4.650379,59.143799
5.8900361,0.025991,0.090663,0.884059,0.889076,6.089529,74.003693
5.9094110,-0.010250,0.036485,0.859899,0.860733,2.523519,105.691986
5.9287872,-0.019524,0.021964,0.866366,0.866864,1.942796,131.633545
5.9481626,-0.020378,0.034411,0.876372,0.877284,2.612769,120.633957
5.9675384,0.008786,0.073580,0.933479,0.936415,4.538809,83.190948
5.9869146,0.066625,0.155092,1.007791,1.021829,9.508306,66.752464
6.0062909,0.056863,0.097985,0.999005,1.005408,6.469781,59.872387
6.0256667,0.054056,0.082488,0.955809,0.960884,5.891057,56.762157
6.0450439,0.056863,0.094812,0.936651,0.943154,6.731699,59.047089
6.0644212,0.056253,0.094690,0.957151,0.963467,6.564143,59.286633
6.0837979,0.060036,0.077119,1.020726,1.025394,5.469237,52.099915
6.1031713,0.054300,0.027577,1.033782,1.035574,3.371446,26.924427
6.1225481,0.026235,0.003051,1.026095,1.026434,1.474456,6.632515
6.1419263,0.022208,0.017937,1.054648,1.055034,1.550407,38.927547
6.1613040,0.038559,0.046613,1.032318,1.034089,3.353746,50.401592
6.1806812,0.054666,0.065160,0.967645,0.971376,5.023324,50.004986
6.2000580,0.049419,0.066015,0.994368,0.997782,4.740699,53.180973
6.2194333,0.067235,0.085050,0.982532,0.988496,6.296751,51.672546
6.2388101,0.068821,0.111285,0.927744,0.936925,8.027884,58.266483
6.2581863,0.085538,0.105184,0.923717,0.933613,8.349743,50.881126
6.2775626,0.120681,0.107869,0.885524,0.900195,10.358621,41.791370
6.2969384,0.148258,0.159851,0.869295,0.896218,14.079438,47.154667
6.3163142,0.181205,0.169735,0.933235,0.965698,14.898250,43.127995
6.3356900,0.143255,0.093714,1.059041,1.072787,9.181983,33.191662
6.3550653,0.102744,0.033556,1.199002,1.203864,5.151036,18.087210
6.3744378,0.054300,-0.056985,1.318585,1.320932,3.416270,313.618134
6.3938122,0.096520,-0.033190,1.132987,1.137575,5.147726,341.023529
6.4131866,0.037217,0.048809,0.834030,0.836285,4.209055,52.674480
6.4325604,0.008542,0.028798,0.726405,0.727026,2.367859,73.479111
6.4519339,-0.053812,-0.033190,0.804134,0.806616,4.495621,211.665451
6.4713058,-0.093836,-0.026845,1.001324,1.006069,5.567114,195.965073
6.4906797,-0.062476,0.084928,1.112853,1.117836,5.412075,126.339394
6.5100536,-0.051128,0.080657,1.116758,1.120834,4.887600,122.370117
6.5294271,0.006223,0.041366,1.098210,1.099007,2.181398,81.444443
6.5488019,0.012202,0.059791,0.955809,0.957755,3.653073,78.465378
6.5681758,0.002440,0.132761,0.804988,0.815866,9.366658,88.946884
6.5875502,-0.013057,0.142767,0.735557,0.749398,11.028909,95.225334
6.6069241,-0.007199,0.128369,0.824756,0.834717,8.860468,93.209991
6.6263003,-0.051128,0.084562,0.962764,0.967822,5.860232,121.157898
6.6456757,-0.010006,0.043684,0.998029,0.999035,2.571083,102.901070
6.6650519,0.011958,0.050152,1.067583,1.068827,2.764846,76.588661
6.6844282,0.087247,0.112506,1.018773,1.028673,7.955395,52.206852
6.7038040,0.118485,0.129467,1.002056,1.017308,9.933987,47.536049
6.7231803,0.013545,0.025381,0.935187,0.935629,1.762031,61.913219
6.7425575,0.045637,0.123488,0.925059,0.934380,8.099703,69.717438
6.7619338,0.073336,0.167172,0.933235,0.950922,11.067900,66.313606
6.7813096,0.009030,0.045027,0.873321,0.874528,3.010059,78.660210
6.8006859,-0.002685,0.025747,0.720792,0.721257,2.056903,95.952461
6.8200631,0.109333,0.110797,0.653923,0.672194,13.389416,45.381119
6.8394394,0.159485,0.140083,0.824268,0.851162,14.441330,41.294369
6.8588157,0.143988,0.128003,1.155317,1.171271,9.467388,41.636555
6.8781896,0.112872,0.037461,1.144823,1.150984,5.930686,18.360588
6.8975630,0.151675,0.058937,0.909562,0.924003,10.143093,21.234932
6.9169359,0.192431,0.069187,0.864658,0.888510,13.305924,19.775719
6.9363117,0.198898,0.035753,0.979115,0.999753,11.661889,10.190355
6.9556870,0.231722,0.055643,1.124811,1.149779,11.962155,13.502581
6.9750628,0.205853,0.036607,1.231338,1.248963,9.637005,10.083526
6.9944382,0.246365,0.053934,1.222430,1.248175,11.657141,12.348396
7.0138125,0.226109,0.054056,1.110047,1.134130,11.828683,13.445436
7.0331860,0.137886,0.003783,1.021824,1.031092,7.688016,1.571437
7.0525613,0.161559,0.035021,0.859044,0.874806,10.892601,12.230634
7.0719357,0.240874,0.123610,0.755935,0.802955,19.705061,27.165588
7.0913110,0.179618,0.103354,0.903461,0.926923,12.918742,29.916445
7.1106849,0.057107,-0.012690,0.971062,0.972822,3.447533,347.471191
7.1300602,0.015497,-0.033312,0.860631,0.861415,2.444486,294.947906
7.1494341,0.072726,0.051006,0.851357,0.855979,5.956608,35.043610
7.1688099,0.116166,0.048321,0.880887,0.889826,8.128471,22.585669
7.1881866,0.176324,0.063086,0.841351,0.861941,12.548442,19.686472
7.2075624,0.220496,0.123122,0.987047,1.018842,14.351595,29.178291
7.2269378,0.207562,0.061012,1.129814,1.150341,10.840084,16.380423
7.2463136,0.170467,0.002440,1.075514,1.088942,9.007236,0.820213
