Keuwl Accelerometer Data File
2021-05-23 11-13-36

Time (s), X (g), Y (g), Z (g), R (g), Theta (deg), Phi (deg)
4.8740563,0.054911,0.085050,0.979604,0.984821,5.900200,57.152740
4.8934779,0.049786,0.067845,0.969476,0.973121,4.960924,53.728294
4.9128971,0.066381,0.079315,0.992294,0.997670,5.950517,50.073265
4.9323158,0.029408,0.093714,0.963375,0.968369,5.821404,72.578033
4.9517355,0.051250,0.059547,0.958494,0.961708,4.685838,49.282875
4.9711547,0.041122,0.043196,0.972526,0.974353,3.509280,46.409306
4.9905734,0.045515,0.083586,0.999494,1.004015,5.439488,61.430576
5.0099936,0.045027,0.084562,0.975821,0.980512,5.607102,61.966148
5.0294108,0.048809,0.046003,0.949952,0.952317,4.038712,43.304482
5.0488310,0.042830,0.058937,0.993392,0.996060,4.194606,53.993790
5.0682502,0.044661,0.068821,0.996809,1.000180,4.705153,57.019001
5.0876698,0.055277,0.051616,0.978383,0.981302,4.420180,43.038582
5.1070871,0.053202,0.060768,1.005595,1.008833,4.591926,48.797791
5.1265068,0.049175,0.059059,0.988023,0.991008,4.447701,50.217728
5.1459270,0.050518,0.044050,0.994002,0.996260,3.857625,41.087795
5.1653471,0.060402,0.055033,1.000226,1.003558,4.670344,42.337002
5.1847663,0.041976,0.051982,0.972648,0.974940,3.929595,51.078720
5.2041869,0.060158,0.036241,0.978139,0.980657,4.106799,31.066191
5.2236052,0.058205,0.034655,0.970696,0.973057,3.991940,30.769051
5.2430220,0.056009,0.030262,0.983996,0.986054,3.701687,28.382578
5.2624388,0.060035,0.016595,0.967157,0.969161,3.684933,15.452009
5.2818584,0.051616,0.010006,0.974967,0.976383,3.086799,10.970907
5.3012776,0.048565,0.007565,0.977895,0.979130,2.877392,8.854308
5.3206983,0.058693,0.004271,0.978383,0.980152,3.442133,4.161797
5.3401184,0.048565,-0.013911,0.943729,0.945080,3.064138,344.016571
5.3595371,0.038681,-0.013789,0.979360,0.980220,2.401022,340.380524
5.3789568,0.045637,-0.022818,0.954467,0.955830,3.060047,333.434937
5.3983774,0.044539,-0.031848,0.960934,0.962493,3.261168,324.432648
5.4177947,0.029774,-0.022818,0.957395,0.958130,2.243761,322.533691
5.4372149,0.021964,-0.041976,0.948244,0.949426,2.860197,297.621063
5.4566340,0.045027,-0.049053,0.978017,0.980281,3.894807,312.549164
5.4760547,0.032580,-0.061744,0.958860,0.961398,4.164242,297.819183
5.4954734,0.044539,-0.057961,0.980336,0.983057,4.264251,307.539429
5.5148931,0.055765,-0.051250,0.965327,0.968293,4.486156,317.415833
5.5343122,0.046979,-0.056009,0.968866,0.971619,4.314886,309.989258
5.5537314,0.055033,-0.055277,0.965693,0.968838,4.617831,314.873230
5.5731502,0.064062,-0.073580,0.965937,0.970851,5.767349,311.044342
5.5925694,0.060036,-0.069919,0.983264,0.987574,5.354488,310.650665
5.6119871,0.065527,-0.073092,0.965937,0.970912,5.802789,311.876038
5.6314063,0.067357,-0.053446,0.993148,0.996863,4.948231,321.568756
5.6508255,0.055277,-0.035997,0.971062,0.973300,3.886099,326.927246
5.6702437,0.068821,-0.057351,0.974967,0.979074,5.249902,320.194427
5.6896620,0.060524,-0.057351,0.984851,0.988374,4.839262,316.541748
5.7090802,0.049297,-0.011714,1.004008,1.005286,2.889138,346.633057
5.7284985,0.054056,-0.005369,0.958738,0.960275,3.242927,354.327820
5.7479162,0.053324,-0.038193,0.989854,0.992024,3.791062,324.387970
5.7673330,0.053324,-0.052592,0.962032,0.964943,4.451575,315.396057
5.7867508,0.046857,-0.023795,0.993392,0.994781,3.028279,333.077972
5.8061681,0.032946,-0.022818,0.962398,0.963232,2.384580,325.293823
5.8255882,0.031482,-0.023795,0.987535,0.988323,2.288328,322.917511
5.8450065,0.030506,-0.023428,0.963131,0.963898,2.286960,322.475739
5.8644257,0.040878,-0.040024,0.972404,0.974086,3.366971,315.604919
5.8838439,0.023795,-0.032702,0.968622,0.969466,2.390892,306.040070
5.9032631,0.033312,-0.023062,0.982410,0.983245,2.361652,325.304840
5.9226818,0.038071,-0.030506,0.966547,0.967778,2.889476,321.295441
5.9420996,0.025747,-0.032946,0.967767,0.968670,2.474013,308.006958
5.9615159,0.032580,-0.034411,0.968377,0.969536,2.801559,313.434937
5.9809318,0.035509,-0.034289,0.963619,0.964882,2.932381,316.001587
6.0003481,0.030506,-0.043928,0.960324,0.961812,3.187579,304.777832
6.0197668,0.031360,-0.040878,0.984119,0.985466,2.996828,307.494141
6.0391846,0.038925,-0.041976,0.963375,0.965074,3.400703,312.840546
6.0586014,0.030262,-0.042952,0.973381,0.974798,3.089778,305.166443
6.0780187,0.031116,-0.046247,0.964717,0.966326,3.306833,303.933594
6.0974383,0.035021,-0.063574,0.965937,0.968660,4.297192,298.848785
6.1168585,0.042464,-0.051616,0.991440,0.993690,3.856813,309.443970
6.1362786,0.051616,-0.048321,0.983264,0.985803,4.112946,316.888184
6.1556969,0.051128,-0.044783,0.994246,0.996567,3.910663,318.785034
6.1751165,0.039047,-0.024649,0.973136,0.974231,2.716709,327.737823
6.1945367,0.041000,-0.051860,0.968866,0.971118,3.903445,308.329498
6.2139578,0.028553,-0.046979,0.975089,0.976637,3.226889,301.290924
6.2333779,0.042464,-0.051494,0.973869,0.976153,3.920615,309.510498
6.2527976,0.077363,-0.056741,0.992538,0.997164,5.521161,323.742249
6.2722158,0.051250,-0.040512,0.973136,0.975327,3.840583,321.674469
6.2916346,0.041732,-0.041122,0.987413,0.989150,3.395691,315.421906
6.3110533,0.041244,-0.047345,0.955077,0.957139,3.761402,311.060242
6.3304734,0.027943,-0.056253,0.957639,0.959697,3.752646,296.415710
6.3498921,0.034411,-0.052104,0.988755,0.990725,3.613463,303.441620
6.3693094,0.045149,-0.046857,0.961056,0.963256,3.873330,313.936279
6.3887286,0.036973,-0.055887,0.979848,0.982136,3.912265,303.487518
6.4081492,0.016229,-0.038315,0.963863,0.964760,2.471956,292.955902
6.4275694,0.038925,-0.050762,0.946413,0.948573,3.866752,307.481964
6.4469895,0.019402,-0.050762,0.980214,0.981719,3.173236,290.917450
6.4664063,0.025991,-0.038437,0.949830,0.950963,2.796734,304.066193
6.4858255,0.015009,-0.056253,0.961300,0.963062,3.465828,284.939148
6.5052438,0.024649,-0.048443,0.964595,0.966125,3.225129,296.967712
6.5246625,0.024771,-0.048077,0.966791,0.968303,3.201796,297.258820
6.5440807,0.040268,-0.056253,0.979726,0.982165,4.039003,305.596405
6.5634999,0.042586,-0.046003,0.972892,0.974910,3.686740,312.791351
6.5829158,0.027943,-0.041122,0.964595,0.965875,2.950549,304.197083
6.6023335,0.045271,-0.044539,0.968011,0.970092,3.753533,315.467072
6.6217513,0.021354,-0.051982,0.951660,0.953318,3.379508,292.332764
6.6411695,0.029164,-0.045027,0.973625,0.975101,3.153805,302.931000
6.6605892,0.026235,-0.045759,0.957151,0.958604,3.154239,299.827087
6.6800084,0.035021,-0.046857,0.970208,0.971970,3.450428,306.774292
6.6994271,0.025259,-0.047101,0.971428,0.972897,3.149146,298.203308
6.7188473,0.042098,-0.043562,0.971184,0.973072,3.569303,314.020691
6.7382655,0.041488,-0.051006,0.968133,0.970363,3.885142,309.124817
6.7576847,0.032946,-0.046369,0.977529,0.979183,3.330255,305.394806
6.7771058,0.037217,-0.028920,0.962764,0.963917,2.802677,322.151031
6.7965269,0.038193,-0.034167,0.948122,0.949506,3.093831,318.185181
6.8159451,0.037461,-0.040878,0.935431,0.937073,3.392172,312.502686
6.8353643,0.055155,-0.072726,0.964717,0.969025,5.404829,307.176300
6.8547816,0.052958,-0.070041,0.982288,0.986205,5.108180,307.092834
6.8742008,0.077607,-0.019036,1.001934,1.005115,4.559820,346.218414
6.8936191,0.019646,-0.068089,0.908342,0.911102,4.461025,286.094452
6.9130368,0.011348,-0.049908,1.004740,1.006043,2.916114,282.810333
6.9324536,0.019768,-0.003417,0.981312,0.981517,1.171195,350.193909
6.9518743,0.028920,-0.031726,0.951660,0.952628,2.582780,312.350372
6.9712934,0.050518,-0.011104,0.943607,0.945023,3.137562,347.603149
6.9907122,0.033800,-0.005247,0.919446,0.920082,2.130562,351.176147
7.0101309,0.062598,-0.034411,0.946535,0.949227,4.315748,331.202057
7.0295510,0.064306,-0.014399,0.968377,0.970617,3.892997,347.379120
7.0489683,0.059059,0.003417,0.942020,0.943876,3.593413,3.310941
7.0683866,0.055399,-0.018792,0.949830,0.951630,3.524368,341.262695
7.0878038,0.088833,-0.026235,0.956297,0.960773,5.532366,343.546570
7.1072240,0.072238,-0.008298,0.957151,0.959909,4.344335,353.447449
